X Y TOL_COUNTS TOL_BG APER_RAD MAG TOL_COUNTS_ERR MAG_ERR
1913 853 4142.5 1042581.5 10 16.256843707271564 64.3622560201241 -0.016857706163387963
1925 1094 1033.5 141388.5 5 17.764223797591733 32.14809481135702 -0.0337500559945064
2117 1681 2655.426136363647 659521.5738636364 8 16.73966443615422 51.530827049094086 -0.021055357775769955
2148 2424 3401.190217391355 852517.8097826086 9 16.47092269681233 58.31972408535002 -0.01860434041855409
2185 2235 3076.7115384615026 495105.2884615385 7 16.579783049377294 55.46811280782413 -0.019560788083039918
2539 1864 2205.2058823529514 373321.79411764705 6 16.941377144293345 46.959619699833084 -0.023104957129877618
2575 2289 1830.2556818181183 658694.7443181819 8 17.14372059063801 42.78148760641825 -0.0253614369369714
2753 1777 5631.246963562444 2287142.7530364376 15 15.9234885646343 75.0416348673351 -0.014458640219101756
2811 1888 1979.8970588234952 373163.1029411765 6 17.058393473774355 44.496034192088345 -0.024384195573836538
2982 2447 1794.5625 235958.4375 5 17.165103529266606 42.36227685099091 -0.025612409923491175
3107 871 1953.1079545454122 661863.8920454546 8 17.073184377996917 44.19398097643402 -0.024550854574032714
3332 2366 1233.6428571428405 236507.35714285716 5 17.57202637875862 35.123252371368466 -0.03089121669394327
3483 491 2036.2435897436226 495942.7564102564 7 17.02792567468692 45.12475584137406 -0.02404445142737334
3495 2279 3193.3478260870324 930127.652173913 10 16.53938443656469 56.50971443997069 -0.019200238591765968
3509 2372 747.4117647059029 372991.5882352941 6 18.116100175947548 27.33883254101943 -0.03968713727523135
3533 138 1905.8482142857101 235771.1517857143 5 17.099779226089808 43.65602151233791 -0.024853387056659782
3543 1067 3217.2228260870324 854122.777173913 9 16.5312971466348 56.72056792810728 -0.019128863472862717
4017 808 2065.2941176470486 373164.70588235295 6 17.01254522978231 45.44550712278441 -0.023874747333516452
4090 810 1859.4107142857101 236094.5892857143 5 17.126561677201753 43.12088489683056 -0.02516182129833214
4108 1064 2014.6176470587961 372879.3823529412 6 17.03951841540659 44.88449227805519 -0.024173159702431907
4498 385 628.385869565187 852187.6141304348 9 18.30443397362052 25.06762592598643 -0.04328291810335463
140 1843 1754.5803571428405 235390.41964285716 5 17.18956684239666 41.88771129033956 -0.02590258494858921
165 712 1336.0714285714494 236191.92857142855 5 17.485425807860018 36.55231085131896 -0.02968348579692736
564 1738 1626.75 174236.25 5 17.271697961485266 40.33298897924626 -0.026901056119552597
737 800 2734.5100671140826 496788.4899328859 7 16.707801183572098 52.292543131062985 -0.020748656214340525
954 713 2985.1684782608645 851862.8315217391 9 16.612577882346415 54.63669534535251 -0.01985844848671456
1076 897 2760.815217391355 851615.1847826086 9 16.697406649784327 52.543460272343644 -0.020649572646647556
1397 1031 2152.6838235294563 372843.31617647054 6 16.967549381758026 46.397023865000826 -0.02338512063094762
1585 582 4079.3586956522195 851555.6413043478 9 16.273520264352864 63.869857488898624 -0.016987669029770208
2070 2367 1061.6339285714494 236308.36607142855 5 17.735063025952734 32.58272438841555 -0.03329985507245553
2333 1950 2254.9485294117476 372590.05147058825 6 16.917158416779433 47.48629833343243 -0.022848696109802107
2660 748 2345.3465909091756 660203.6534090908 8 16.874482422460925 48.428778540338755 -0.022404033979429177
2751 679 3076.7443181818817 660653.2556818181 8 16.579771481851655 55.468408289601044 -0.01956068388216957
2760 1137 3511.2265625 1499534.7734375 12 16.43635286676028 59.255603637968285 -0.01831050454956097
2795 1904 2180.846153846185 496346.1538461538 7 16.953437425796828 46.69953055273881 -0.023233638264836213
2880 955 1961.333333333314 253548.6666666667 8 17.068621476660436 44.286943147312776 -0.02449932018091511
3009 181 2024.8970588234952 372400.1029411765 6 17.033992626087844 44.99885619461338 -0.02411172398043932
3421 2263 3574.0217391304905 852732.9782608695 9 16.417107025521865 59.78312252743654 -0.01814893491891555
3661 2001 1960.654411764699 372859.3455882353 6 17.068997372651197 44.27927745305584 -0.02450356153960053
3806 1093 4916.041666666744 1770632.9583333333 13 16.07096111210088 70.11448970552908 -0.015474690104097542
3877 1398 3652.4583333332557 1770088.5416666667 13 16.393536824320346 60.43557175483041 -0.0179530029831029
3982 287 1850.0535714285506 236069.94642857145 5 17.132039239210094 43.01224908591215 -0.025225372377827394
4128 2290 2011.9411764705437 371722.05882352946 6 17.04096180246436 44.85466727633306 -0.02418923304715907
4218 1041 1393.8214285714494 236071.17857142855 5 17.43948215733411 37.33391793759998 -0.029062044916193155
756 1587 3145.051282051252 495267.94871794875 7 16.555930671786605 56.080756789216494 -0.019347099827451496
1419 2289 1788.6911764705437 373493.30882352946 6 17.16866158839742 42.29292111536567 -0.02565441145671545
1559 2420 1328.7232142857101 236849.2767857143 5 17.49141369329328 36.45165585108186 -0.029765451655546622
1686 2406 3906.331896551652 1277870.6681034483 11 16.32057715049714 62.50065516897924 -0.017359818022171944
1980 989 3220.5 850957.5 9 16.530191741270176 56.74944933653541 -0.019119128250315455
1994 1939 3113.522058823495 372386.4779411765 6 16.566870132555678 55.79894316941402 -0.01944481272173518
2192 1992 1822.9565217391355 478273.04347826086 8 17.148059223307637 42.69609492376481 -0.02541216010357155
2196 713 2107.4196428571595 236362.58035714284 5 16.99062244072491 45.90664050937685 -0.02363492488147502
2730 1677 35829.33451014757 78423097.66548985 96 13.914403145734234 189.28638226282305 -0.005732055243643908
3041 168 2336.14102564106 495611.85897435894 7 16.878752359368868 48.3336427929973 -0.02244813213534978
3775 2189 1529.9464285714494 236580.05357142855 5 17.338309439595108 39.11452963505313 -0.027739052728571214
4003 571 1860.838235294097 372977.1617647059 6 17.125728447308305 43.137434268789065 -0.025152168143320074
4422 1950 2382.0808823529514 372299.91911764705 6 16.85760874088289 48.806565975829024 -0.022230615457300058
289 433 2362.3088235294563 374137.69117647054 6 16.86665831974064 48.60358858694959 -0.02232345453379404
399 642 3185.98828125 1497529.01171875 12 16.54188956490111 56.444559359162334 -0.019222401810173366
469 1712 2600.2647058823495 372090.73529411765 6 16.76245609694567 50.992790724595075 -0.021277517558510047
699 1581 5050.29741379316 1276095.7025862068 11 16.041707613433125 71.0654445830965 -0.015267617143115376
1092 590 2795.522058823495 373149.4779411765 6 16.68384269118406 52.87269672357837 -0.02052098847298153
1496 681 2053.647058823495 373299.3529411765 6 17.018685481175083 45.31718282090685 -0.023942353263394844
1533 2240 1820.4732142857101 236728.5267857143 5 17.149539266795557 42.66700381191197 -0.02542948656022303
1553 1063 1702.4910714285506 235953.50892857145 5 17.22228789257536 41.26125387610695 -0.026295856234952866
1744 953 2273.786764705903 372787.2132352941 6 16.90812566448325 47.68424021315536 -0.02275384896875561
1772 729 2817.709677419334 495939.29032258067 7 16.67525939108133 53.0821031744159 -0.020440034119125483
2311 1397 4254.809782608645 851389.1902173914 9 16.227799627262236 65.22890296953219 -0.01663373061029086
2455 2092 1302.25 236376.75 5 17.513264084738164 36.08670115153226 -0.030066477826387026
3128 748 2951.99609375 1496556.00390625 12 16.624710553829757 54.33227488105021 -0.01996971417772205
3683 1371 1890.7169811315835 16906275.28301887 40 17.108433688109173 43.48237552309652 -0.024952638556365918
3698 1297 1536.2943925233558 5659375.705607477 23 17.33381388654626 39.19559149347482 -0.02768168456344454
3761 2214 1614.8676470587961 372743.1323529412 6 17.279657665541905 40.18541585026583 -0.026999845019466746
3798 1151 5294.8203125 3853409.1796875 19 15.990371934317992 72.76551595707956 -0.01491090918176108
3867 1993 4077.066420664545 2511947.9335793355 16 16.27413053318398 63.85191007843497 -0.016992443901321014
4027 1086 2592.5514705882524 373678.44852941175 6 16.76568153173442 50.91710391006398 -0.0213091459780678
4250 1541 2062.6764705882524 372629.32352941175 6 17.01392221370369 45.41669814713804 -0.023889891697650233
4251 386 3378.7771739129676 851527.222826087 9 16.47810112113316 58.127249839580124 -0.01866594416550565
4324 305 1171.8068181818817 659869.1931818181 8 17.627859948424614 34.2316639703927 -0.03169580073403464
550 493 5902.599999999977 1044588.4 10 15.872391616264641 76.82838017295417 -0.014122385472106461
998 2445 1478.8392857142899 235848.1607142857 5 17.375197552025952 38.45567949879822 -0.02821429796953418
1557 693 4375.541666666744 1767695.4583333333 13 16.197420440442485 66.14787726500937 -0.016402642758332905
1649 1381 1752.7093023255875 201790.2906976744 5 17.19072527089623 41.865371159534554 -0.025916407043554867
1840 244 4644.010869565187 850537.9891304348 9 16.13276693110484 68.14697990054428 -0.015921468590148542
1897 475 1806.9285714285506 236320.07142857145 5 17.157647537313167 42.50798244363699 -0.02552461767477777
2773 1104 1309.7428571428463 237112.25714285715 5 17.507034903390927 36.19036967402857 -0.029980351396593576
3001 2170 2125.3068181818817 660158.6931818181 8 16.98144591129929 46.101050076781135 -0.023535255665390192
3355 209 4158.309782608645 851015.6902173914 9 16.252707900146003 64.48495780109222 -0.016825629371531085
3705 1572 2176.558139535133 4041471.441860465 23 16.955574319035748 46.653597283973 -0.023256513177232145
3877 794 2505.44140625 1494845.55859375 12 16.802789373682586 50.05438448577707 -0.02167642277787478
3950 2467 1771.397727272706 317401.6022727273 6 17.179209792158925 42.0879760415336 -0.02577933419581145
4094 346 1986.0795454545878 660342.9204545454 8 17.055008403372785 44.565452375742666 -0.024346213090177763
4108 2240 1870.578313253005 236012.421686747 5 17.12006026250074 43.250182811787106 -0.025086599164716165
4119 1150 2690.2750000000233 1041954.725 10 16.72550831033022 51.867860954545094 -0.020918541463486425
4176 1463 1526.3161764705437 372607.68382352946 6 17.340888732346663 39.06809665789394 -0.027772020979188634
177 698 1140.4015151514905 592413.5984848485 9 17.657355535883 33.76983143504703 -0.032129269051487316
210 852 2435.363636363647 660691.6363636364 8 16.83359045729867 49.349403606970235 -0.021986081303863047
260 1988 2776.5897435897496 494576.41025641025 7 16.691220712271317 52.693355782202275 -0.02059083130868788
558 1401 3330.9956896551885 1277070.0043103448 11 16.49356482322566 57.71477878026727 -0.01879934434351436
602 1343 2858.674897119403 2075797.3251028806 14 16.659588079963925 53.46657738362727 -0.02029305134336601
694 116 614.7590361445909 531590.2409638554 12 18.328237697469895 24.794334759065244 -0.043759996408183725
978 2455 3200.8068181818817 658325.1931818181 8 16.536851341294895 56.57567337806844 -0.019177853929363928
1093 2401 1701.4520547945285 747511.5479452055 11 17.22295071094224 41.2486612485124 -0.026303883984577305
1601 1189 2151.8974358974374 495424.10256410256 7 16.967946079825083 46.38854854268926 -0.023389393160286622
1701 1196 3117.6911764705437 373493.30882352946 6 16.565417265360857 55.836289064286355 -0.01943180713085714
1810 477 2047.4926470587961 372729.5073529412 6 17.02194412300009 45.24922813771298 -0.023978309568019048
1935 1095 2304.5739130434813 627026.4260869565 11 16.893523396205826 48.00597788862842 -0.022601351909071577
1984 2403 1560.8214285714494 236071.17857142855 5 17.316616952821565 39.50723261089606 -0.02746332578356191
2091 2170 2708.4049079754623 659555.5950920245 8 16.718216019692136 52.04233764902824 -0.020848410140935695
2384 394 3451.639344262192 1425652.3606557378 15 16.454936473136243 58.75065399008076 -0.018467879526637906
2526 1570 3225.75 1045006.25 10 16.52842323513552 56.79568645592727 -0.019103563451811544
2582 2132 2868.742647058796 372484.2573529412 6 16.65577102566889 53.56064457284655 -0.020257411176676888
2777 1897 2015.6538461538148 496686.3461538462 7 17.038960121058686 44.89603374635464 -0.024166945484089607
3087 885 1021.1538461538439 199131.84615384616 5 17.777272056383328 31.955497901829723 -0.03395346876876153
3277 237 1462.8660714285506 235893.13392857145 5 17.38698858164846 38.2474322200661 -0.02836791745278959
3316 131 2861.642045454588 659269.3579545454 8 16.65846172955584 53.49431788007571 -0.020282527995447438
3578 2333 1264.9375 235622.0625 5 17.544827330638746 35.56595984927161 -0.0305066981067916
3600 987 3166.2083333332557 1772238.7916666667 13 16.54865128098021 56.2690708412113 -0.01928235145488397
3856 489 2371.36328125 1494524.63671875 12 16.862504772839472 48.69664548251758 -0.02228079550961107
3899 1629 2752.422018348472 1465173.5779816515 12 16.700712441545118 52.463530364897025 -0.02068103294714543
4025 1647 2437.3315217391355 851670.6684782609 9 16.83271348697903 49.36933787017136 -0.021977203803163627
522 652 2561.789772727294 661311.2102272727 8 16.77864128121932 50.61412621716682 -0.021436703171455716
1132 1100 1576.1071428571595 236297.89285714284 5 17.306035656884546 39.70021590441492 -0.02732982618060122
1240 280 3039.643410852703 495921.3565891473 7 16.592943404286036 55.132961201559844 -0.019679697523108965
1315 1809 2233.46428571429 235770.5357142857 5 16.927552469342814 47.25954174253375 -0.022958326720792052
1389 1965 1863.4375 236139.5625 5 17.12421292243542 43.16755147098339 -0.02513461994084426
1408 845 2402.4628571429057 659572.5371428571 8 16.84835829485361 49.01492484073505 -0.02213611473496098
1649 2288 1891.8660714285506 236031.13392857145 5 17.107774028316385 43.49558680404888 -0.02494505948127594
1741 2237 1876.2179487179383 496113.78205128206 7 17.116791784258535 43.31533156652432 -0.025048867473948366
1886 333 2259.772058823495 373231.2279411765 6 16.91483841384354 47.53705984622414 -0.022824297579821427
1949 150 1071.6964285714494 235907.30357142855 5 17.724820541428784 32.73677486514897 -0.03314315489138404
2188 1582 2774.070512820501 495755.9294871795 7 16.69220625997763 52.669445723497994 -0.02060017881517096
2590 2075 3955.3913043477805 851168.6086956522 9 16.307026363909685 62.89190173899801 -0.017251823684752934
2616 182 2717.4230769231217 653168.5769230769 8 16.714606851996216 52.12890826521424 -0.020813787130931023
2621 1598 1952.551136363647 661041.4488636364 8 17.073493958351698 44.18768082128374 -0.024554354965771172
2676 2462 1087.095588235301 372400.9044117647 6 17.70933066688193 32.971132650172954 -0.03290757437762177
2704 1998 1810.0808823529514 372844.91911764705 6 17.155755046287332 42.54504533259956 -0.025502382040444874
3425 731 1931.1467391304905 853448.8532608695 9 17.085461812219837 43.94481470128746 -0.024690057459002386
3505 445 2934.0416666667443 1767812.9583333333 13 16.631334307456314 54.166794871643866 -0.020030721820832594
3578 797 2760.6521739129676 852554.347826087 9 16.697470771219784 52.541908738767454 -0.020650182417134857
3672 1250 1947.796875 10231211.203125 36 17.076140838184397 44.13385180334932 -0.02458430333328983
3828 1659 2659.117647058796 711951.8823529412 10 16.738156119497177 51.56663307855959 -0.021040737686849716
4002 1825 1640.25 236307.75 5 17.26272488392666 40.5 -0.026790123456790122
4008 368 1761.9107142857101 236543.0892857143 5 17.18504025864579 41.97512018190907 -0.025848645466597757
4082 1488 2451.176136363647 660341.8238636364 8 16.826563700345588 49.50935402894737 -0.02191505062590025
4117 1391 2622.007352941204 372884.9926470588 6 16.753415236861485 51.205540256316056 -0.021189113415636084
4439 2216 1141.3999999999942 259433.6 6 17.65640532946766 33.78461188174276 -0.032115212801551676
